ID;Severidad_accidente;Numero_vehiculos;Numero_victimas;Dia_semana;Tipo_via;Limite_velocidad;Iluminacion;Clima;Condicion_via;Condiciones especiales;Tipo_area
200901TE00188;Serio;1;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200601CW10634;Serio;1;1;6;Calzada;30;Luz_dia;Ventoso;Humeda;No;Urbano
20073102C1848;Leve;3;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201020N020660;Leve;1;1;3;Calzada;30;Luz_dia;Niebla;Seca;No;Urbano
200501TC00450;Leve;2;3;2;Calzada;30;Oscuridad con luces encendidas;;Humeda;No;Urbano
200720K061201;Leve;2;1;6;Autovia;50;Luz_dia;Lluvioso;Humeda;No;Urbano
20093102C3313;Leve;2;2;1;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Rural
201101QK50500;Leve;2;1;1;Calzada;30;Luz_dia;Lluvioso;Humeda;No;Urbano
201050JC4V012;;2;1;6;Rotonda;40;Luz_dia;Bueno;Seca;No;Rural
201242I382111;Leve;1;1;7;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
201060L100159;Leve;2;2;7;Calzada;40;Oscuridad con luces encendidas;Bueno;Humeda;No;Rural
200505BS01085;Leve;2;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200504CC05064;Leve;1;1;3;Calzada;60;Luz_dia;Bueno;Hielo;No;Rural
200791NE18263;Leve;2;2;1;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
200704AM07200;Leve;2;2;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201120K011051;Leve;2;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200801TW60022;Leve;2;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
2012400CA0299;Leve;2;1;7;Calzada;20;Luz_dia;Bueno;Seca;No;Urbano
201120N046761;;3;3;1;Autovia;40;Luz_dia;Niebla;Seca;No;Urbano
20063102D2169;Leve;2;1;5;Calzada;50;Luz_dia;Bueno;Seca;No;Rural
201263CP01412;Leve;1;1;1;Rotonda;60;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Rural
201401GD11038;Leve;2;1;7;Calzada;30;Luz_dia;Niebla;Seca;No;Urbano
201145MO66157;Leve;4;1;5;Calzada;30;Luz_dia;Niebla;Seca;No;Urbano
201397BE01806;Leve;2;2;6;Calzada;30;Luz_dia;Lluvioso;Humeda;Si;Urbano
200701WW50532;Leve;2;2;2;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200801CW12162;Leve;1;1;3;Un solo sentido;30;Luz_dia;Bueno;Seca;No;Urbano
200714G081807;Leve;2;1;7;Autovia;40;Luz_dia;Bueno;Seca;No;Urbano
2009160C02450;Leve;3;2;2;Calzada;60;Luz_dia;Bueno;Humeda;No;Rural
20094100B9386;Leve;1;1;6;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
201401KG70199;Leve;2;1;1;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200843W289118;Leve;1;1;5;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
201097KB00308;;1;1;3;Autovia;60;Luz_dia;Bueno;Seca;No;Rural
201497LB01203;Leve;2;1;3;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
200545GU69476;Leve;2;4;6;Rotonda;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200545GU65850;Leve;4;1;1;Autovia;50;Luz_dia;Bueno;Seca;No;Urbano
201004AL10061;Leve;2;5;2;Calzada;30;Luz_dia;Bueno;Seca;No;Rural
2013553D11414;Leve;1;1;5;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Rural
200901LX51117;Leve;2;1;6;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200645WO85595;Leve;2;1;6;Calzada;50;Luz_dia;Bueno;Seca;No;Rural
201101VW40432;Leve;2;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201343R021043;Leve;1;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200622DA52555;Leve;2;1;5;Autovia;70;Luz_dia;Bueno;Seca;No;Rural
2011400B00274;Leve;2;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201201RY10449;Leve;3;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200501PL60734;Leve;2;3;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201301CW11564;Leve;1;1;5;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200697KA03010;Leve;3;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201204EA12181;Leve;2;3;7;Calzada;30;Luz_dia;Lluvioso;Humeda;No;Urbano
200905FF01364;Leve;2;1;6;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
200834WD41778;Leve;2;1;5;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
200920D227302;Leve;2;1;6;Calzada;40;Luz_dia;Bueno;Seca;No;Urbano
201006B030108;Leve;2;3;4;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
201311NE26963;Leve;3;2;3;Autovia;70;Luz_dia;Bueno;Seca;No;Rural
200714B166107;Leve;3;1;6;Autovia;70;Oscuridad sin iluminacion;Bueno;Humeda;No;Rural
20103102C2816;Leve;1;1;1;Calzada;30;Luz_dia;Nieve y ventoso;Hielo;No;Urbano
200645SU95262;Leve;1;1;6;Autovia;30;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Rural
200904AL09191;Leve;2;1;3;Calzada;50;Luz_dia;Ventoso;Humeda;No;Rural
201301XD80865;Leve;3;2;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201097UC00602;Leve;2;1;5;Calzada;30;Luz_dia;Niebla;Humeda;No;Rural
200720M036103;Leve;2;1;6;Rotonda;30;Luz_dia;Lluvioso;Humeda;No;Urbano
200701JC68504;Leve;2;2;2;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200706N074599;Leve;1;2;4;Calzada;30;Luz_dia;Bueno;Seca;No;Rural
200604CH06044;Leve;2;2;7;Calzada;30;Luz_dia;Niebla;Humeda;No;Rural
2014554X19195;Leve;4;1;4;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
200501PY20637;Leve;2;1;6;Calzada;30;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
200897UA07202;Leve;1;1;6;Rotonda;30;Luz_dia;Ventoso;Humeda;No;Rural
200697KA00503;Leve;2;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
2014160D03961;Leve;2;1;2;Un solo sentido;30;Luz_dia;Bueno;Seca;No;Urbano
201001KD50145;Leve;3;3;6;Autovia;40;Luz_dia;Bueno;Humeda;No;Urbano
201404SA14153;Leve;2;1;2;Calzada;40;Oscuridad con luces encendidas;Bueno;Seca;No;Rural
200801CW10261;Leve;2;1;1;Autovia;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
20131300E0598;Leve;2;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200530D000308;Leve;2;1;4;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
200720J021301;Leve;2;1;3;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
20093102D1181;Leve;2;1;7;Calzada;60;Oscuridad sin iluminacion;Bueno;Seca;No;Rural
200606C059448;Leve;1;1;4;Autovia;30;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
200850DE2L012;Leve;2;1;3;Calzada;60;Luz_dia;Bueno;Seca;No;Urbano
200705FF19052;Leve;2;1;5;Rotonda;30;Luz_dia;Bueno;Seca;No;Urbano
201406F089718;Leve;2;4;6;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
201130D001101;Leve;2;1;3;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
200597QA03911;Leve;1;1;5;Autovia;30;Luz_dia;Bueno;Humeda;No;Urbano
200843S108028;Leve;2;2;6;Autovia;70;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
2009160C03230;Leve;3;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200620K026101;Leve;2;1;3;Calzada;30;Luz_dia;Lluvioso;Humeda;No;Urbano
200801QK50164;Leve;1;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200801XD80177;Leve;2;1;3;Rotonda;30;Luz_dia;Bueno;Seca;No;Urbano
20103104B0079;Leve;3;2;6;Calzada;60;Luz_dia;Bueno;Hielo;No;Rural
20104100T1007;Leve;1;1;1;Autovia;70;Luz_dia;Bueno;Humeda;No;Rural
200704CK07068;Leve;2;1;7;Autovia;70;Luz_dia;Bueno;Seca;No;Rural
201001BS70003;Leve;2;1;2;Calzada;30;Luz_dia;Nieve y ventoso;Humeda;No;Urbano
201232L236912;Leve;2;1;2;Calzada;60;Luz_dia;Ventoso;Humeda;No;Rural
2014404DA0097;Leve;2;1;4;Calzada;30;Luz_dia;Ventoso;Humeda;No;Rural
201406N089894;Leve;1;1;6;Calzada;30;Luz_dia;Lluvioso;Humeda;No;Urbano
201131A127411;Leve;2;1;1;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200642I542112;Leve;1;1;4;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Rural
200540D001450;Leve;1;1;1;Autovia;70;Luz_dia;Bueno;Seca;No;Rural
200601ZT80336;Leve;2;2;7;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200611BD03260;Leve;2;1;5;Calzada;60;Luz_dia;Bueno;Hielo;No;Rural
201142I130404;Leve;2;2;7;Autovia;70;Luz_dia;Bueno;Seca;No;Rural
201404EL14107;Leve;1;1;2;Calzada;60;Luz_dia;Ventoso;Humeda;No;Rural
201014K234610;Leve;1;1;7;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
201443R134094;Leve;1;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201001PL60581;Leve;2;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201145EL66660;Leve;2;3;6;Autovia;70;Oscuridad sin iluminacion;Lluvioso;Inundada;No;Rural
201443S012054;Leve;1;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200643N405026;Leve;3;1;6;Autovia;70;Luz_dia;Bueno;Seca;No;Rural
200820Z025801;Leve;3;1;3;Carretera acceso;50;Luz_dia;Bueno;Seca;Si;Urbano
200705BB18381;Leve;2;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200604CJ06028;Leve;2;3;4;Calzada;30;Luz_dia;Bueno;Seca;Si;Rural
200501RY10148;Leve;1;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
2005160C05020;Leve;2;4;1;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
201105AA04767;Leve;1;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200620H013001;Leve;3;2;5;Calzada;30;Luz_dia;Nieve;Con nieve;No;Urbano
201343R167023;Leve;5;5;3;Autovia;70;Luz_dia;Bueno;Seca;No;Rural
201201JI40702;Leve;2;2;6;Rotonda;30;Luz_dia;Bueno;Humeda;No;Urbano
200632BO06106;Leve;2;1;6;Calzada;40;Luz_dia;Bueno;Seca;No;Rural
201101JI40735;Leve;2;1;2;Rotonda;30;Oscuridad con luces encendidas;;Humeda;No;Urbano
200901JI49100;Leve;1;1;1;Rotonda;30;Luz_dia;Lluvioso;Humeda;No;Urbano
201260N072063;Leve;2;1;7;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Rural
200822FA89142;Leve;1;1;3;Rotonda;60;Oscuridad con luces encendidas;Bueno;Humeda;No;Rural
2005445DW0082;Leve;2;1;3;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
200914K298209;Leve;1;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201331D097813;Leve;2;1;3;Rotonda;60;Luz_dia;Bueno;Seca;No;Rural
201320T054933;Leve;1;1;5;Calzada;30;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
200797LC02908;Leve;1;1;1;Autovia;40;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200801KF73902;Leve;2;3;1;Autovia;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200514E088005;Leve;2;2;1;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200901YR90896;Leve;1;1;3;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
200801QK50469;Leve;2;3;1;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201442I217707;Leve;2;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200701RG40200;Leve;2;1;3;Calzada;30;Oscuridad con luces encendidas;;Humeda;No;Urbano
201101QK50441;Leve;2;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201497UD04412;Leve;2;1;4;Calzada;60;Oscuridad sin iluminacion;Bueno;Seca;No;Rural
201001LX50754;Leve;1;1;3;Un solo sentido;30;Luz_dia;Bueno;Seca;No;Urbano
201006J031796;Leve;2;2;3;Autovia;30;Luz_dia;Bueno;Seca;No;Urbano
201201PL60729;Leve;2;1;2;Calzada;30;Oscuridad sin iluminacion;Bueno;Seca;No;Urbano
200501KG70023;Leve;2;1;4;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200504E007105;Leve;2;1;2;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
201020G005030;Leve;2;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201011NF01780;Leve;1;3;7;Calzada;30;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
200505AW00905;Leve;3;1;3;Calzada;50;Luz_dia;Bueno;Seca;No;Urbano
201201YR90052;Leve;2;1;7;Calzada;30;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
200501BS70779;Leve;2;1;3;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200601CW11744;Leve;2;1;1;Calzada;30;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
200640C017280;Leve;2;2;6;Autovia;70;Luz_dia;Bueno;Seca;No;Rural
2008170S12438;Leve;1;1;2;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
2009559D01313;Leve;2;1;6;Un solo sentido;30;Luz_dia;Bueno;Seca;No;Urbano
200550B32N658;Leve;2;1;6;;30;Luz_dia;Lluvioso;Humeda;No;Rural
200920K071402;Leve;1;1;5;Un solo sentido;30;Luz_dia;Bueno;Seca;No;Urbano
200950BE2H033;Leve;1;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Rural
200743P159027;Leve;1;1;3;Calzada;60;Oscuridad sin iluminacion;Lluvioso;Humeda;No;Rural
201045GU53302;Leve;2;1;3;Autovia;30;Luz_dia;Lluvioso;Humeda;No;Urbano
200637G019277;Leve;1;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200720H071302;Leve;4;3;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200701CW11322;Leve;2;1;4;Un solo sentido;30;Luz_dia;Lluvioso;Humeda;No;Urbano
200850B52C371;Leve;2;2;6;Calzada;60;Luz_dia;;Seca;No;Rural
201442I230907;Leve;2;1;6;Un solo sentido;30;Luz_dia;Bueno;Seca;No;Urbano
200601CW11152;Leve;2;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200805EE25691;Leve;2;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200905FF32627;Leve;2;2;4;Autovia;30;Luz_dia;Bueno;Seca;No;Urbano
201001CP00070;Leve;2;1;4;Autovia;30;Luz_dia;Bueno;Seca;No;Urbano
201301LX50338;Leve;1;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200506P920015;Leve;2;1;1;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201434NE09614;Leve;2;2;2;Calzada;40;Oscuridad con luces encendidas;Bueno;Seca;Si;Rural
2008160D04000;Leve;4;1;7;Autovia;40;Luz_dia;Lluvioso;Humeda;No;Urbano
200822GA86427;Leve;2;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200734WN12137;Leve;2;1;4;Calzada;40;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200822CA88863;Leve;3;1;6;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
201401KG70429;Leve;2;1;4;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200937B043326;Leve;2;2;2;Calzada;60;Luz_dia;Lluvioso;Humeda;No;Rural
200601CW11062;Leve;2;1;7;Rotonda;30;Luz_dia;Lluvioso;Humeda;No;Urbano
201363AC05913;Leve;2;1;3;Rotonda;40;Oscuridad con luces apagadas;Bueno;Seca;No;Rural
200604FE06015;Leve;2;2;6;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
2014160B02981;Leve;3;1;2;Calzada;40;Luz_dia;Bueno;Seca;No;Urbano
200801YE80069;Leve;1;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201306N074274;Leve;2;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200704CK07233;Leve;1;2;7;Calzada;30;Oscuridad con luces encendidas;Ventoso;Humeda;No;Rural
200820D273603;Leve;1;1;2;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200601ZD30090;Leve;1;1;1;Calzada;30;Oscuridad con luces encendidas;Nieve y ventoso;Hielo;No;Urbano
201201SX20872;Leve;2;1;2;Calzada;30;Luz_dia;Bueno;Humeda;Si;Urbano
200501ZD30379;Leve;2;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201397NE00711;Leve;2;1;4;Autovia;30;Luz_dia;Bueno;Seca;No;Urbano
200601KG70429;Leve;1;2;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201443N039034;Leve;2;1;5;Calzada;30;Luz_dia;Bueno;Con nieve;No;Urbano
200934TK40879;Leve;2;1;4;Rotonda;60;Oscuridad con luces encendidas;Bueno;Humeda;No;Rural
200642I520112;Leve;2;1;7;Rotonda;30;Luz_dia;Bueno;Humeda;No;Urbano
201201BS70224;Leve;2;1;4;Calzada;30;Luz_dia;Lluvioso;Humeda;No;Rural
201342I278409;Leve;2;2;1;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
201242I081603;Leve;1;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
2007400D00305;Leve;1;1;2;Calzada;30;Luz_dia;Niebla;Humeda;Si;Rural
201201TX20255;Leve;1;1;4;Autovia;40;Luz_dia;Bueno;Seca;No;Urbano
200532B068705;Leve;1;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Rural
200997BC00707;Leve;2;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201160M076848;Leve;2;1;5;Autovia;70;Luz_dia;Bueno;Seca;No;Rural
200901XH30240;Leve;2;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200663AC51906;Leve;2;1;2;Calzada;60;Luz_dia;Bueno;Humeda;No;Rural
200701QK50297;Leve;2;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200830C000059;Leve;2;3;4;Autovia;70;Luz_dia;Bueno;Humeda;No;Urbano
201001YR90772;Leve;2;1;2;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
2010160A03291;Leve;2;2;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201401CP00287;Leve;2;1;1;Un solo sentido;30;Luz_dia;Bueno;Seca;No;Urbano
201334NE05243;Leve;4;2;1;Calzada;30;Oscuridad con luces encendidas;Nieve;Hielo;No;Rural
200706M073717;Leve;1;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
20063102D3434;Leve;2;1;6;Rotonda;40;Luz_dia;Lluvioso;Humeda;No;Rural
2011551C36652;Leve;1;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
2006160D08570;Leve;2;1;6;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
200604EL06177;Leve;2;1;6;Rotonda;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Rural
200801KD69088;Leve;2;1;4;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
20141318M0174;Leve;2;2;6;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
201320T015363;Leve;1;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200797KA01201;Leve;2;1;4;Autovia;40;Luz_dia;Bueno;Seca;No;Urbano
200501TX20360;Leve;1;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200920H044602;Leve;1;1;4;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200745EL12184;Leve;1;1;1;;30;0;Niebla;Seca;No;Urbano
200606G050448;Leve;2;1;4;Rotonda;30;Luz_dia;Lluvioso;Humeda;No;Urbano
200520H048402;Leve;2;3;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201405BB03812;Leve;1;2;4;Calzada;60;Oscuridad sin iluminacion;Bueno;Seca;No;Rural
200537G018311;Leve;2;2;1;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
2013160C02271;Leve;2;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200501ZT80053;Leve;2;2;4;Calzada;30;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
200942I337510;Leve;2;2;6;Autovia;60;Luz_dia;Lluvioso;Humeda;No;Rural
200922D902071;Leve;1;2;1;Autovia;70;Oscuridad con luces encendidas;Bueno;Seca;No;Rural
201442I301605;Leve;1;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200922C904210;Leve;2;3;6;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
200522EB33869;Leve;1;1;7;Calzada;30;Oscuridad sin iluminacion;Lluvioso;Humeda;No;Rural
200501WW50275;Leve;2;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200520K048402;Leve;2;2;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200643R066106;Leve;2;1;5;Autovia;40;Luz_dia;Bueno;Humeda;No;Urbano
200801VK30340;Leve;2;1;2;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
200643N327096;Leve;2;2;3;Autovia;70;Luz_dia;Bueno;Seca;No;Rural
201243P231112;Leve;2;1;6;Rotonda;30;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
200701TA00083;Leve;2;3;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201145RU62837;Leve;2;2;7;Autovia;70;Luz_dia;Bueno;Seca;No;Urbano
201442I361410;Leve;2;2;4;Autovia;40;Luz_dia;Lluvioso;Humeda;No;Rural
20134100B0006;Leve;1;2;3;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
200850KH2A006;Leve;2;1;1;Calzada;60;Oscuridad sin iluminacion;Bueno;Humeda;No;Rural
201401CW11690;Leve;2;1;5;Un solo sentido;30;Luz_dia;Bueno;Seca;No;Urbano
2010160B02921;Leve;1;1;4;Autovia;70;Oscuridad con luces encendidas;Bueno;Humeda;No;Rural
200501PY20286;Leve;2;2;6;Calzada;30;Oscuridad sin iluminacion;Bueno;Humeda;No;Rural
2009559C05195;Leve;2;1;3;Calzada;30;Luz_dia;Lluvioso;Humeda;No;Urbano
200650C51N642;Leve;3;1;6;;60;Luz_dia;Bueno;Seca;No;Rural
200543P338115;Leve;4;1;2;Calzada;50;Luz_dia;Bueno;Hielo;No;Rural
200622FA85329;Leve;2;2;2;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201060L098981;Leve;2;1;6;Calzada;60;Luz_dia;Lluvioso;Humeda;No;Rural
200601TX20669;Leve;2;4;1;Autovia;40;Luz_dia;Nieve y ventoso;Humeda;No;Urbano
200801CW10857;Leve;2;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
20083102B2321;Leve;2;2;2;Rotonda;30;Luz_dia;Bueno;Seca;No;Urbano
2006556E01440;Leve;2;2;1;Calzada;60;Luz_dia;Lluvioso;Humeda;No;Rural
200611AA03590;Leve;1;1;3;Calzada;60;Luz_dia;Bueno;Humeda;No;Rural
200750F41L004;Leve;2;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Rural
201201VW40502;Leve;2;1;7;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200754MB09707;Leve;3;1;4;Autovia;70;Luz_dia;Bueno;Humeda;No;Rural
200845TA23598;Leve;1;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Rural
201001QA10348;Leve;2;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201001TB00569;Leve;2;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200504D022105;Leve;1;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201443P065054;Leve;1;1;6;Calzada;60;Oscuridad sin iluminacion;Bueno;Humeda;No;Rural
201222F201659;Leve;1;1;5;Calzada;60;Luz_dia;Lluvioso;Humeda;No;Rural
200904AX09096;Leve;1;2;4;Calzada;30;Luz_dia;Bueno;Seca;Si;Urbano
2007160A05030;Leve;2;1;3;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
201050EC2E021;Leve;2;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
2008400B00494;Leve;2;1;2;Calzada;40;Luz_dia;;Hielo;No;Urbano
20064100D0799;Leve;3;1;6;Calzada;50;Luz_dia;Bueno;Seca;No;Urbano
201043S059090;Leve;2;2;7;Rotonda;70;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
20063102D2656;Leve;3;2;1;Calzada;40;Luz_dia;Bueno;Seca;Si;Rural
200614A074206;Leve;2;1;5;Rotonda;60;Luz_dia;Bueno;Seca;No;Urbano
201131A001811;Leve;2;1;2;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
200932B078209;Leve;2;1;6;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201343R061053;Leve;2;1;4;Calzada;50;Oscuridad sin iluminacion;Bueno;Seca;Si;Rural
200801KD73020;Leve;3;3;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201101ZD30845;Leve;1;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200942I407811;Leve;2;1;4;Autovia;30;Luz_dia;Ventoso;Seca;No;Urbano
200601EO40739;Leve;2;2;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201491NL05926;Leve;1;1;2;;30;Oscuridad con luces encendidas;Bueno;Seca;No;Rural
201306Q073365;Leve;2;1;2;Calzada;20;Luz_dia;Bueno;Seca;No;Urbano
201204CL12211;Leve;2;1;1;Calzada;30;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
201105AA01048;Leve;4;1;5;Calzada;30;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
200501YE80698;Leve;2;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
2005600DE5005;Leve;1;1;4;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Rural
201220W007132;Leve;4;1;6;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201020S042240;Leve;2;1;1;Autovia;30;Luz_dia;Bueno;Seca;No;Urbano
200611DJ14940;Leve;2;1;2;Autovia;70;Luz_dia;Bueno;Seca;No;Rural
